network,app,setting,num_nodes,storage,_notes,_ignore
,,,,,"APP: Ycsb, STORAGE: Full, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 1 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
Lan,Ycsb,Big,100,10413968,
Lan,Ycsb,Big,100,10411728,
Lan,Ycsb,Big,100,10413280,
Lan,Ycsb,Big,100,10414020,
Lan,Ycsb,Big,100,10417544,
Lan,Ycsb,Big,100,10411856,
Lan,Ycsb,Big,100,10414648,
Lan,Ycsb,Big,100,10411276,
Lan,Ycsb,Big,100,10413980,
Lan,Ycsb,Big,100,10412836,
Lan,Ycsb,Big,100,10410312,
Lan,Ycsb,Big,100,10418432,
Lan,Ycsb,Big,100,10411260,
Lan,Ycsb,Big,100,10414000,
Lan,Ycsb,Big,100,10417232,
Lan,Ycsb,Big,100,10409456,
Lan,Ycsb,Big,100,10416824,
Lan,Ycsb,Big,100,10413708,
Lan,Ycsb,Big,100,10415072,
Lan,Ycsb,Big,100,10410624,
Lan,Ycsb,Big,100,10408876,
Lan,Ycsb,Big,100,10410708,
Lan,Ycsb,Big,100,10418108,
Lan,Ycsb,Big,100,10410212,
Lan,Ycsb,Big,100,10413904,
Lan,Ycsb,Big,100,10417268,
Lan,Ycsb,Big,100,10411456,
Lan,Ycsb,Big,100,10410952,
Lan,Ycsb,Big,100,10414632,
Lan,Ycsb,Big,100,10410772,
,,,,,"APP: Ycsb, STORAGE: Big, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 28 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
Lan,Ycsb,Big,85,12418116,
Lan,Ycsb,Big,85,12205480,
Lan,Ycsb,Big,85,12202548,
Lan,Ycsb,Big,85,12310328,
Lan,Ycsb,Big,85,12195656,
Lan,Ycsb,Big,85,12416332,
Lan,Ycsb,Big,85,12413124,
Lan,Ycsb,Big,85,12201964,
Lan,Ycsb,Big,85,12417344,
Lan,Ycsb,Big,85,12415916,
Lan,Ycsb,Big,85,12414780,
Lan,Ycsb,Big,85,12415432,
Lan,Ycsb,Big,85,12198580,
Lan,Ycsb,Big,85,12207120,
Lan,Ycsb,Big,85,12201080,
Lan,Ycsb,Big,85,12204872,
Lan,Ycsb,Big,85,12199928,
Lan,Ycsb,Big,85,12199900,
Lan,Ycsb,Big,85,12426240,
Lan,Ycsb,Big,85,12413336,
Lan,Ycsb,Big,85,12207628,
Lan,Ycsb,Big,85,12414688,
Lan,Ycsb,Big,85,12201476,
Lan,Ycsb,Big,85,12207128,
Lan,Ycsb,Big,85,12418420,
Lan,Ycsb,Big,85,12200012,
Lan,Ycsb,Big,85,12202616,
Lan,Ycsb,Big,85,12196888,
Lan,Ycsb,Big,85,12202160,
Lan,Ycsb,Big,85,12205452,
Lan,Ycsb,Big,85,12200316,
Lan,Ycsb,Big,85,12426912,
Lan,Ycsb,Big,85,12199424,
Lan,Ycsb,Big,85,12202008,
Lan,Ycsb,Big,85,12196920,
Lan,Ycsb,Big,85,12198256,
Lan,Ycsb,Big,85,12200872,
Lan,Ycsb,Big,85,12197216,
Lan,Ycsb,Big,85,12198452,
Lan,Ycsb,Big,85,12206116,
Lan,Ycsb,Big,85,12195760,
Lan,Ycsb,Big,85,12195740,
Lan,Ycsb,Big,85,12206652,
Lan,Ycsb,Big,85,12199132,
Lan,Ycsb,Big,85,12310188,
Lan,Ycsb,Big,85,12203732,
Lan,Ycsb,Big,85,12202176,
Lan,Ycsb,Big,85,12201360,
Lan,Ycsb,Big,85,12202124,
Lan,Ycsb,Big,85,12415212,
Lan,Ycsb,Big,85,12320736,
Lan,Ycsb,Big,85,12201104,
Lan,Ycsb,Big,85,12414888,
Lan,Ycsb,Big,85,12415032,
Lan,Ycsb,Big,85,12201276,
Lan,Ycsb,Big,85,12322484,
Lan,Ycsb,Big,85,12201896,
,,,,,"APP: Ycsb, STORAGE: Big, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 23 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
Lan,Ycsb,Big,70,14949136,
Lan,Ycsb,Big,70,14624292,
Lan,Ycsb,Big,70,14940692,
Lan,Ycsb,Big,70,14955220,
Lan,Ycsb,Big,70,14948132,
Lan,Ycsb,Big,70,14845288,
Lan,Ycsb,Big,70,14951044,
Lan,Ycsb,Big,70,14840828,
Lan,Ycsb,Big,70,14844884,
Lan,Ycsb,Big,70,14950604,
Lan,Ycsb,Big,70,14947056,
Lan,Ycsb,Big,70,14952732,
Lan,Ycsb,Big,70,14625104,
